County,Scientific Name,Common Name,Status,Category,Date,Count
Jasper,Festuca paradoxa,Cluster Fescue,LT,Monocots,6/30/1999,1
Jasper,Circus hudsonius,Northern Harrier,LE,Birds,6/20/2023,3
Jasper,Anthophora walshii,Walsh's Anthophora,LT,Digger Bees,2017,1
Jasper,Rallus elegans,King Rail,LE,Birds,2022-06,1
Jasper,Buchnera americana,Blue Hearts,LT,Dicots,7/1/2025,1
Jefferson,Pandion haliaetus,Osprey,LT,Birds,7/9/2023,1
Jefferson,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,1989,2
Jefferson,Hybognathus hayi,Cypress Minnow,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",1940,1
Jefferson,Notropis anogenus,Pugnose Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",1940,1
Jefferson,Pseudemys concinna,River Cooter,LE,Turtles,4/28/1985,1
Jefferson,Terrapene ornata,Ornate Box Turtle,LT,Turtles,5/26/2017,1
Jefferson,Spiranthes vernalis,Spring Ladies' Tresses,LE,Monocots,6/12/2022,1
Jefferson,Miniellus boops,Bigeye Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/29/2013,1
Jersey,Hemidactylium scutatum,Four-toed Salamander,LT,Amphibians,7/10/2019,1
Jersey,Sternula antillarum,Least Tern,LE,Birds,7/17/2025,1
Jersey,Thryomanes bewickii,Bewick's Wren,LE,Birds,5/24/1983,1
Jersey,Acipenser fulvescens,Lake Sturgeon,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",1996-04,1
Jersey,Miniellus boops,Bigeye Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",6/18/1997,2
Jersey,Catostomus catostomus,Longnose Sucker,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",9/4/2019,1
Jersey,Fundulus dispar,Starhead Topminnow,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",6/19/1967,2
Jersey,Myotis grisescens,Gray Bat,LE,Mammals,6/20/2012,1
Jersey,Myotis sodalis,Indiana Bat,LE,Mammals,1/20/2022,8
Jersey,Myotis septentrionalis,Northern Long-eared Bat,LE,Mammals,2/19/2015,2
Jersey,Macrochelys temminckii,Alligator Snapping Turtle,LE,Turtles,1961-Pre,1
Jersey,Pantherophis emoryi,Great Plains Ratsnake,LE,Reptiles,10/11/1999,1
Jersey,Crotalus horridus,Timber Rattlesnake,LT,Reptiles,8/6/2025,8
Jersey,Ellipsaria lineolata,Butterfly,LT,Freshwater Mussels,10/1/1998,1
Jersey,Reginaia ebenus,Ebonyshell,LE,Freshwater Mussels,9/30/1998,2
Jersey,Boltonia decurrens,Decurrent False Aster,LT,Dicots,6/18/2025,3
Jersey,Draba cuneifolia,Whitlow Grass,LE,Dicots,5/1/2008,1
Jersey,Astragalus crassicarpus var. trichocalyx,Large Ground Plum,LE,Dicots,5/6/1998,1
Jersey,Juglans cinerea,Butternut,LE,Dicots,8/14/1992,1
Jersey,Agalinis skinneriana,Pale False Foxglove,LT,Dicots,8/29/2002,1
Jersey,Necturus maculosus,Mudpuppy,LT,Amphibians,2007,2
Jersey,Buchnera americana,Blue Hearts,LT,Dicots,7/26/2011,1
Jo Daviess,Hemidactylium scutatum,Four-toed Salamander,LT,Amphibians,5/7/2025,3
Jo Daviess,Bartramia longicauda,Upland Sandpiper,LE,Birds,5/6/2014,2
Jo Daviess,Coccyzus erythropthalmus,Black-billed Cuckoo,LT,Birds,1992-06,1
Jo Daviess,Antrostomus carolinensis,Chuck-will's-widow,LT,Birds,6/3/2015,1
Jo Daviess,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,7/11/2017,1
Jo Daviess,Setophaga cerulea,Cerulean Warbler,LT,Birds,5/6/2024,3
Jo Daviess,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,LE,Birds,7/8/1992,1
Jo Daviess,Acipenser fulvescens,Lake Sturgeon,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/20/2022,1
Jo Daviess,Hybopsis amnis,Pallid Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",10/10/2024,5
Jo Daviess,Hybognathus hankinsoni,Brassy Minnow,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/13/2015,3
Jo Daviess,Nocomis micropogon,River Chub,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",5/9/1972,1
Jo Daviess,Miniellus nubilus,Ozark Minnow,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/15/2015,13
Jo Daviess,Alburnops texanus,Weed Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",10/18/2024,3
Jo Daviess,Crystallaria asprella,Crystal Darter,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",10/4/2024,1
Jo Daviess,Ammocrypta clara,Western Sand Darter,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/31/2024,3
Jo Daviess,Myotis sodalis,Indiana Bat,LE,Mammals,2/24/2015,2
Jo Daviess,Myotis septentrionalis,Northern Long-eared Bat,LE,Mammals,1/23/2017,7
Jo Daviess,Canis lupus,Gray/Timber Wolf,LE,Mammals,3/8/2013,3
Jo Daviess,Emydoidea blandingii,Blanding's Turtle,LE,Turtles,5/9/2022,4
Jo Daviess,Terrapene ornata,Ornate Box Turtle,LT,Turtles,2016-06,1
Jo Daviess,Heterodon nasicus,Plains Hog-nosed Snake,LT,Reptiles,5/15/2023,1
Jo Daviess,Tropidoclonion lineatum,Lined Snake,LT,Reptiles,5/9/2020,1
Jo Daviess,Crotalus horridus,Timber Rattlesnake,LT,Reptiles,8/14/2024,4
Jo Daviess,Stygobromus iowae,Iowa Amphipod,LE,Amphipods,11/30/1965,1
Jo Daviess,Argynnis idalia occidentalis,Western Regal Fritillary,LT,Butterflies,6/26/2024,1
Jo Daviess,Ellipsaria lineolata,Butterfly,LT,Freshwater Mussels,10/17/2023,6
Jo Daviess,Reginaia ebenus,Ebonyshell,LE,Freshwater Mussels,8/17/2019,1
Jo Daviess,Lampsilis higginsii,Higgins Eye,LE,Freshwater Mussels,10/17/2023,2
Jo Daviess,Discus macclintocki,Iowa Pleistocene Snail,LE,Terrestrial Snails,8/31/1994,1
Jo Daviess,Adoxa moschatellina,Moschatel,LE,Dicots,5/23/1986,1
Jo Daviess,Conioselinum chinense,Hemlock Parsley,LE,Dicots,9/21/2022,1
Jo Daviess,Asclepias lanuginosa,Wooly Milkweed,LE,Dicots,1995,1
Jo Daviess,Nothocalais cuspidata,Prairie Dandelion,LE,Dicots,5/2/2023,1
Jo Daviess,Solidago sciaphila,Cliff Goldenrod,LT,Dicots,5/7/2025,8
Jo Daviess,Corylus cornuta,Beaked Hazelnut,LE,Dicots,5/31/2024,2
Jo Daviess,Hackelia deflexa var. americana,Stickseed,LE,Dicots,6/27/1995,3
Jo Daviess,Opuntia fragilis,Fragile Prickly Pear,LE,Dicots,9/16/2025,1
Jo Daviess,Hudsonia tomentosa,False Heather,LE,Dicots,9/16/2025,1
Jo Daviess,Polanisia jamesii,James' Clammyweed,LE,Dicots,8/22/2025,1
Jo Daviess,Symphoricarpos albus var. albus,Snowberry,LE,Dicots,1995,1
Jo Daviess,Lathyrus ochroleucus,Pale Vetchling,LT,Dicots,6/26/1996,2
Jo Daviess,Juglans cinerea,Butternut,LE,Dicots,4/25/2025,6
Jo Daviess,Salvia azurea var. grandiflora,Wild Blue Sage,LT,Dicots,9/16/2025,1
Jo Daviess,Mirabilis hirsuta,Hairy Umbrella-wort,LE,Dicots,7/17/2023,2
Jo Daviess,Circaea alpina,Small Enchanter's Nightshade,LE,Dicots,1987,2
Jo Daviess,Primula mistassinica,Bird's-eye Primrose,LE,Dicots,4/25/2025,1
Jo Daviess,Ceanothus herbaceus,Redroot,LE,Dicots,9/24/2025,2
Jo Daviess,Amelanchier interior,Shadbush,LT,Dicots,1995,2
Jo Daviess,Rosa acicularis,Bristly Rose,LE,Dicots,8/20/2003,2
Jo Daviess,Sullivantia sullivantii,Sullivantia,LT,Dicots,5/7/2025,3
Jo Daviess,Synthyris bullii,Kittentails,LT,Dicots,4/24/2025,2
Jo Daviess,Penstemon grandiflorus,Large-flowered Beard Tongue,LE,Dicots,7/18/2025,2
Jo Daviess,Veronica americana,American Brooklime,LE,Dicots,8/12/2021,2
Jo Daviess,Ulmus thomasii,Rock Elm,LE,Dicots,4/25/2025,1
Jo Daviess,Viola canadensis,Canada Violet,LE,Dicots,4/25/2025,3
Jo Daviess,Viola blanda,Hairy White Violet,LE,Dicots,1968,1
Jo Daviess,Pinus banksiana,Jack Pine,LE,Conifers,10/18/1996,1
Jo Daviess,Carex diandra,Sedge,LE,Monocots,9/5/1982,1
Jo Daviess,Carex inops ssp. heliophila,Plains Sedge,LE,Monocots,7/18/2023,2
Jo Daviess,Carex prasina,Drooping Sedge,LT,Monocots,6/25/1996,1
Jo Daviess,Cyperus grayoides,Umbrella Sedge,LT,Monocots,9/16/2025,1
Jo Daviess,Luzula acuminata,Hairy Woodrush,LE,Monocots,2008-FA,1
Jo Daviess,Zigadenus elegans,White Camass,LE,Monocots,6/7/2024,3
Jo Daviess,Cypripedium parviflorum,Small Yellow Lady's Slipper,LE,Monocots,5/20/2014,1
Jo Daviess,Bouteloua gracilis,Blue Grama,LE,Monocots,7/27/2020,1
Jo Daviess,Elymus trachycaulus,Bearded Wheat Grass,LE,Monocots,1997,1
Jo Daviess,Schizachne purpurascens,False Melic Grass,LE,Monocots,5/15/2019,1
Jo Daviess,Gymnocarpium dryopteris,Oak Fern,LE,Leptosporangiate Ferns,1991,1
Jo Daviess,Equisetum pratense,Meadow Horsetail,LT,Horsetails,4/24/2025,6
Jo Daviess,Equisetum scirpoides,Dwarf Scouring Rush,LE,Horsetails,8/23/1978,1
Jo Daviess,Sceptridium multifidum,Northern Grape Fern,LE,"Adder's-tongues, Grapeferns, and Moonworts",8/23/1978,1
Jo Daviess,Bombus affinis,Rusty Patched Bumble Bee,LE,Bumble Bees,8/4/2025,11
Jo Daviess,Viola rugulosa,Western Tall White Violet,LE,Dicots,5/16/2025,1
Jo Daviess,Quadrula metanevra,Monkeyface,LT,Freshwater Mussels,10/6/2025,5
Jo Daviess,Juniperus communis,Ground Juniper,LE,Conifers,6/8/1994,1
Johnson,Hyla avivoca,Bird-voiced Treefrog,LT,Amphibians,6/12/2025,7
Johnson,Nyctanassa violacea,Yellow-crowned Night-Heron,LE,Birds,6/28/2010,2
Johnson,Asio flammeus,Short-eared Owl,LE,Birds,12/19/2005,1
Johnson,Antrostomus carolinensis,Chuck-will's-widow,LT,Birds,2024-07,4
Johnson,Thryomanes bewickii,Bewick's Wren,LE,Birds,5/9/1981,2
Johnson,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,1990-06,1
Johnson,Setophaga cerulea,Cerulean Warbler,LT,Birds,1993-07,1
Johnson,Limnothlypis swainsonii,Swainson's Warbler,LE,Birds,5/30/2020,2
Johnson,Lampetra aepyptera,Least Brook Lamprey,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",2005-11,1
Johnson,Hybognathus hayi,Cypress Minnow,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",11/9/1997,1
Johnson,Elassoma zonatum,Banded Pygmy Sunfish,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",10/25/2025,10
Johnson,Lepomis symmetricus,Bantam Sunfish,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/6/2024,1
Johnson,Myotis austroriparius,Southeastern Myotis,LE,Mammals,1/23/2021,10
Johnson,Myotis grisescens,Gray Bat,LE,Mammals,2/21/2018,3
Johnson,Myotis sodalis,Indiana Bat,LE,Mammals,6/25/2015,3
Johnson,Myotis leibii,Eastern Small-footed Myotis,LT,Mammals,6/15/2025,3
Johnson,Myotis septentrionalis,Northern Long-eared Bat,LE,Mammals,6/17/2015,5
Johnson,Corynorhinus rafinesquii,Rafinesque's Big-eared Bat,LE,Mammals,2/6/2015,3
Johnson,Pseudemys concinna,River Cooter,LE,Turtles,6/1/2021,1
Johnson,Thamnophis saurita,Eastern Ribbon Snake,LT,Reptiles,10/10/2021,3
Johnson,Crotalus horridus,Timber Rattlesnake,LT,Reptiles,8/7/2025,3
Johnson,Crangonyx packardi,Packard's Cave Amphipod,LE,Amphipods,4/19/1997,3
Johnson,Faxonius indianensis,Indiana Crayfish,LE,Crayfishes,6/18/2024,6
Johnson,Asclepias meadii,Mead's Milkweed,LE,Dicots,5/20/2015,1
Johnson,Matelea decipiens,Climbing Milkweed,LE,Dicots,8/11/2025,5
Johnson,Stellaria pubera,Great Chickweed,LE,Dicots,4/18/2022,1
Johnson,Euonymus americanus,American Strawberry Bush,LT,Dicots,7/18/2025,7
Johnson,Melothria pendula,Squirting Cucumber,LT,Dicots,8/4/2025,7
Johnson,Euphorbia spathulata,Spurge,LE,Dicots,6/1/2023,1
Johnson,Quercus phellos,Willow Oak,LT,Dicots,1987-06,1
Johnson,Bartonia paniculata,Screwstem,LE,Dicots,10/4/2024,1
Johnson,Hydrolea uniflora,One-flowered Hydrolea,LE,Dicots,8/10/2022,2
Johnson,Carya aquatica,Water Hickory,LE,Dicots,7/13/2022,3
Johnson,Juglans cinerea,Butternut,LE,Dicots,4/16/2025,1
Johnson,Monarda clinopodia,White Bergamot,LT,Dicots,7/14/2025,1
Johnson,Salvia azurea var. grandiflora,Wild Blue Sage,LT,Dicots,10/9/2024,1
Johnson,Plantago cordata,Heart-leaved Plantain,LE,Dicots,4/13/2023,1
Johnson,Dodecatheon frenchii,French's Shootingstar,LT,Dicots,6/19/2025,17
Johnson,Lysimachia radicans,Creeping Loosestrife,LE,Dicots,10/25/2024,5
Johnson,Actaea rubifolia,Black Cohosh,LE,Dicots,6/16/2025,3
Johnson,Clematis crispa,Blue Jasmine,LE,Dicots,9/14/2021,2
Johnson,Clematis viorna,Leatherflower,LE,Dicots,6/11/1969,1
Johnson,Berchemia scandens,Supple-jack,LE,Dicots,8/19/2021,1
Johnson,Styrax americanus,Storax,LT,Dicots,9/29/2025,6
Johnson,Planera aquatica,Water Elm,LT,Dicots,10/13/2022,3
Johnson,Carex bromoides,Sedge,LT,Monocots,8/10/2022,1
Johnson,Carex decomposita,Cypress-knee Sedge,LE,Monocots,10/13/2022,3
Johnson,Carex gigantea,Large Sedge,LE,Monocots,9/22/2022,2
Johnson,Carex intumescens,Swollen Sedge,LT,Monocots,9/2/2022,6
Johnson,Carex nigromarginata,Black-edged Sedge,LE,Monocots,5/1/2023,2
Johnson,Carex oxylepis var. oxylepis,Sharp-scaled Sedge,LT,Monocots,2015,5
Johnson,Carex willdenowii,Willdenow's Sedge,LT,Monocots,5/17/2024,4
Johnson,Rhynchospora glomerata,Clustered Beaked Rush,LE,Monocots,8/31/2021,1
Johnson,Scleria pauciflora,Carolina Whipgrass,LE,Monocots,10/17/2024,1
Johnson,Stenanthium gramineum,Grass-leaved Lily,LT,Monocots,6/1/2023,3
Johnson,Cypripedium parviflorum,Small Yellow Lady's Slipper,LE,Monocots,4/27/1989,1
Johnson,Platanthera flava,Tubercled Orchid,LT,Monocots,8/4/2023,6
Johnson,Spiranthes vernalis,Spring Ladies' Tresses,LE,Monocots,6/29/2023,4
Johnson,Dichanthelium joorii,Panic Grass,LE,Monocots,2008,2
Johnson,Heteranthera reniformis,Mud Plantain,LE,Monocots,11/12/2024,1
Johnson,Dennstaedtia punctilobula,Hay-scented Fern,LE,Leptosporangiate Ferns,6/9/2022,1
Johnson,Dryopteris celsa,Log Fern,LE,Leptosporangiate Ferns,7/21/2025,2
Johnson,Vandenboschia boschiana,Filmy Fern,LE,Leptosporangiate Ferns,4/23/2022,4
Johnson,Huperzia porophila,Cliff Clubmoss,LT,Clubmosses,3/18/2021,1
Johnson,Sceptridium biternatum,Southern Grape Fern,LE,"Adder's-tongues, Grapeferns, and Moonworts",11/28/2020,3
Johnson,Desmognathus conanti,Spotted Dusky Salamander,LE,Amphibians,9/28/2020,2
Johnson,Circus hudsonius,Northern Harrier,LE,Birds,2/9/2022,2
Johnson,Uvularia floridana,Florida Bellwort,LT,Monocots,2024-04-31,1
Johnson,Rallus elegans,King Rail,LE,Birds,6/25/2006,1
Johnson,Forbesichthys papilliferus,Shawnee Hills Cavefish,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",4/25/2013,2
Johnson,Phemeranthus parviflorus,Small Flower-of-an-hour,LT,Dicots,5/30/2025,7
Kane,Botaurus lentiginosus,American Bittern,LE,Birds,5/14/2020,3
Kane,Ixobrychus exilis,Least Bittern,LT,Birds,8/3/2020,5
Kane,Nycticorax nycticorax,Black-crowned Night-Heron,LE,Birds,2008,5
Kane,Pandion haliaetus,Osprey,LT,Birds,7/29/2022,5
Kane,Buteo swainsoni,Swainson's Hawk,LE,Birds,6/4/2020,11
Kane,Gallinula galeata,Common Gallinule,LE,Birds,8/28/2020,5
Kane,Phalaropus tricolor,Wilson's Phalarope,LE,Birds,6/22/2025,2
Kane,Chlidonias niger,Black Tern,LE,Birds,6/17/2002,3
Kane,Coccyzus erythropthalmus,Black-billed Cuckoo,LT,Birds,7/8/2019,3
Kane,Asio flammeus,Short-eared Owl,LE,Birds,2016-WI,1
Kane,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,6/8/1989,2
Kane,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,LE,Birds,6/2/2016,6
Kane,Cottus bairdii,Mottled Sculpin,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",8/14/2025,9
Kane,Hybognathus hankinsoni,Brassy Minnow,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",6/5/1998,2
Kane,Miniellus boops,Bigeye Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",8/8/2008,1
Kane,Moxostoma carinatum,River Redhorse,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",6/6/2003,3
Kane,Moxostoma valenciennesi,Greater Redhorse,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",8/14/2019,2
Kane,Fundulus dispar,Starhead Topminnow,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/10/2007,2
Kane,Myotis septentrionalis,Northern Long-eared Bat,LE,Mammals,8/3/2011,1
Kane,Canis lupus,Gray/Timber Wolf,LE,Mammals,12/17/2009,1
Kane,Emydoidea blandingii,Blanding's Turtle,LE,Turtles,10/16/2024,18
Kane,Tharsalea helloides,Purplish Copper,LT,Butterflies,2008,2
Kane,Calephelis muticum,Swamp Metalmark,LE,Butterflies,2013-SU,1
Kane,Nannothemis bella,Elfin Skimmer,LE,Dragonflies and Damselflies,7/6/2021,1
Kane,Cyclonaias tuberculata,Purple Wartyback,LT,Freshwater Mussels,8/17/1994,1
Kane,Eurynia dilatata,Spike,LE,Freshwater Mussels,8/30/2022,6
Kane,Asclepias lanuginosa,Wooly Milkweed,LE,Dicots,6/8/2021,2
Kane,Eurybia furcata,Forked Aster,LT,Dicots,11/3/2024,2
Kane,Alnus incana ssp. rugosa,Speckled Alder,LE,Dicots,4/4/2025,2
Kane,Silene regia,Royal Catchfly,LE,Dicots,8/1/2024,5
Kane,Lechea intermedia,Pinweed,LE,Dicots,8/22/1977,1
Kane,Symphoricarpos albus var. albus,Snowberry,LE,Dicots,7/11/2019,1
Kane,Drosera intermedia,Narrow-leaved Sundew,LT,Dicots,6/14/2023,1
Kane,Chamaedaphne calyculata,Leatherleaf,LT,Dicots,5/13/2022,1
Kane,Dalea foliosa,Leafy Prairie Clover,LE,Dicots,7/30/2024,3
Kane,Juglans cinerea,Butternut,LE,Dicots,7/27/2023,2
Kane,Salvia azurea var. grandiflora,Wild Blue Sage,LT,Dicots,9/9/2021,1
Kane,Utricularia intermedia,Flat-leaved Bladderwort,LT,Dicots,1991-06,1
Kane,Menyanthes trifoliata,Buckbean,LT,Dicots,5/11/2024,1
Kane,Actaea racemosa,False Bugbane,LE,Dicots,7/16/2024,2
Kane,Ranunculus rhomboideus,Prairie Buttercup,LE,Dicots,4/9/2024,1
Kane,Amelanchier interior,Shadbush,LT,Dicots,7/5/2021,1
Kane,Filipendula rubra,Queen-of-the-prairie,LT,Dicots,7/5/2024,2
Kane,Rubus pubescens,Dwarf Raspberry,LT,Dicots,5/8/1993,1
Kane,Synthyris bullii,Kittentails,LT,Dicots,5/28/2024,1
Kane,Castilleja sessiliflora,Downy Yellow Painted Cup,LE,Dicots,2022-SP,1
Kane,Veronica americana,American Brooklime,LE,Dicots,7/2/2001,2
Kane,Veronica scutellata,Marsh Speedwell,LT,Dicots,7/2/2001,1
Kane,Ulmus thomasii,Rock Elm,LE,Dicots,9/19/1956,1
Kane,Viola blanda,Hairy White Violet,LE,Dicots,5/13/2024,2
Kane,Pinus banksiana,Jack Pine,LE,Conifers,5/23/2024,1
Kane,Carex aurea,Golden Sedge,LT,Monocots,5/25/2024,3
Kane,Carex brunnescens,Brownish Sedge,LE,Monocots,6/6/2022,1
Kane,Carex oligosperma,Few-seeded Sedge,LE,Monocots,6/22/2002,1
Kane,Carex viridula,Little Green Sedge,LT,Monocots,5/31/2022,1
Kane,Triglochin maritima,Common Bog Arrow Grass,LT,Monocots,6/7/2024,2
Kane,Triglochin palustris,Slender Bog Arrow Grass,LT,Monocots,8/23/2024,2
Kane,Melanthium virginicum,Virginia Bunchflower,LE,Monocots,7/5/2024,1
Kane,Polygonatum pubescens,Downy Solomon's Seal,LE,Monocots,5/10/2024,1
Kane,Triantha glutinosa,False Asphodel,LT,Monocots,2002,1
Kane,Trillium cernuum,Nodding Trillium,LE,Monocots,5/23/2024,1
Kane,Trillium erectum,Ill-scented Trillium,LE,Monocots,5/14/2024,1
Kane,Zigadenus elegans,White Camass,LE,Monocots,1967-07,1
Kane,Calopogon tuberosus,Grass Pink Orchid,LE,Monocots,6/18/2024,1
Kane,Corallorhiza maculata,Spotted Coral-root Orchid,LE,Monocots,7/30/1994,1
Kane,Platanthera leucophaea,Eastern Prairie Fringed Orchid,LE,Monocots,2024,3
Kane,Spiranthes lucida,Yellow-lipped Ladies' Tresses,LE,Monocots,2005,1
Kane,Elymus trachycaulus,Bearded Wheat Grass,LE,Monocots,8/2/1991,1
Kane,Potamogeton pulcher,Spotted Pondweed,LE,Monocots,1992,1
Kane,Sparganium americanum,American Bur-reed,LE,Monocots,7/9/1980,1
Kane,Sparganium emersum,Green-fruited Bur-reed,LE,Monocots,8/18/2023,3
Kane,Botrychium campestre,Prairie moonwort,LE,"Adder's-tongues, Grapeferns, and Moonworts",5/30/2022,1
Kane,Bombus affinis,Rusty Patched Bumble Bee,LE,Bumble Bees,8/18/2025,20
Kane,Circus hudsonius,Northern Harrier,LE,Birds,12/5/2017,3
Kane,Amelanchier sanguinea,Shadbush,LE,Dicots,9/14/2017,1
Kane,Carex cryptolepis,Sedge,LT,Monocots,7/19/2007,1
Kankakee,Coccyzus erythropthalmus,Black-billed Cuckoo,LT,Birds,5/16/2015,1
Kankakee,Setophaga cerulea,Cerulean Warbler,LT,Birds,6/20/2009,1
Kankakee,Ichthyomyzon fossor,Northern Brook Lamprey,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",1991,3
Kankakee,Lethenteron appendix,American Brook Lamprey,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/29/2010,4
Kankakee,Cottus bairdii,Mottled Sculpin,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",8/29/2001,1
Kankakee,Hybopsis amnis,Pallid Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",9/8/2014,2
Kankakee,Hybopsis amblops,Bigeye Chub,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",5/2/2004,1
Kankakee,Hybognathus hankinsoni,Brassy Minnow,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",8/24/1994,1
Kankakee,Notropis anogenus,Pugnose Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/19/1977,1
Kankakee,Miniellus boops,Bigeye Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/13/1983,1
Kankakee,Alburnops chalybaeus,Ironcolor Shiner,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/26/2024,13
Kankakee,Notropis heterolepis,Blacknose Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/24/2014,6
Kankakee,Alburnops texanus,Weed Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",10/6/2025,13
Kankakee,Moxostoma carinatum,River Redhorse,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",9/9/2020,7
Kankakee,Fundulus dispar,Starhead Topminnow,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/26/2024,10
Kankakee,Ammocrypta clara,Western Sand Darter,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/8/2020,1
Kankakee,Myotis septentrionalis,Northern Long-eared Bat,LE,Mammals,8/14/2015,3
Kankakee,Emydoidea blandingii,Blanding's Turtle,LE,Turtles,12/14/2024,6
Kankakee,Terrapene ornata,Ornate Box Turtle,LT,Turtles,6/19/2025,6
Kankakee,Heterodon nasicus,Plains Hog-nosed Snake,LT,Reptiles,8/11/1996,1
Kankakee,Calephelis muticum,Swamp Metalmark,LE,Butterflies,6/28/2009,1
Kankakee,Argynnis idalia occidentalis,Western Regal Fritillary,LT,Butterflies,6/6/2025,2
Kankakee,Cyclonaias tuberculata,Purple Wartyback,LT,Freshwater Mussels,9/2/2025,9
Kankakee,Eurynia dilatata,Spike,LE,Freshwater Mussels,9/2/2025,7
Kankakee,Plethobasus cyphyus,Sheepnose,LE,Freshwater Mussels,7/14/2025,5
Kankakee,Simpsonaias ambigua,Salamander Mussel,LE,Freshwater Mussels,8/23/1994,3
Kankakee,Eurybia furcata,Forked Aster,LT,Dicots,8/9/1978,1
Kankakee,Hymenopappus scabiosaeus,Old Plainsman,LE,Dicots,6/2/2023,2
Kankakee,Hypericum adpressum,Shore St. John's Wort,LE,Dicots,7/17/2025,3
Kankakee,Drosera intermedia,Narrow-leaved Sundew,LT,Dicots,7/21/2018,2
Kankakee,Vaccinium corymbosum,Highbush Blueberry,LE,Dicots,5/22/2024,1
Kankakee,Baptisia tinctoria,Yellow Wild Indigo,LE,Dicots,10/17/2023,1
Kankakee,Trifolium reflexum,Buffalo Clover,LT,Dicots,1884-06-13,1
Kankakee,Capnoides sempervirens,Pink Corydalis,LE,Dicots,7/12/2025,1
Kankakee,Geranium bicknellii,Northern Cranesbill,LE,Dicots,7/31/2011,2
