County,Scientific Name,Common Name,Class,Order,Family,Federal Status,State Status,SGCN,Most Recent Observation Year
Lee,Obovaria subrotunda,Round Hickorynut,Bivalvia,Unionoida,Unionidae,T,T,Yes,2023
Lee,Cambarus guenteri,Redbird Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2014
Lee,Cambarus hazardi,Brawny Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,1978
Lee,Cambarus taylori,Cutshin Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,1998
Lee,Corynorhinus rafinesquii,Rafinesque's Big-eared Bat,Mammalia,Chiroptera,Vespertilionidae,N,S,Yes,2026
Lee,Corynorhinus townsendii virginianus,Virginia Big-eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2025
Lee,Myotis austroriparius,Southeastern Myotis,Mammalia,Chiroptera,Vespertilionidae,N,S,Yes,1985
Lee,Myotis grisescens,Gray Myotis,Mammalia,Chiroptera,Vespertilionidae,E,T,Yes,2025
Lee,Myotis leibii,Eastern Small-footed Myotis,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2024
Lee,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2026
Lee,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2024
Lee,Myotis sodalis,Indiana Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2026
Lee,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2026
Lee,Lethenteron appendix,American Brook Lamprey,Petromyzontida,Petromyzontiformes,Petromyzontidae,N,T,Yes,2013
Lee,Plestiodon anthracinus,Coal Skink,Reptilia,Squamata,Scincidae,N,E,Yes,2023
Leslie,Etheostoma spilotum,Kentucky Arrow Darter,Actinopterygii,Perciformes,Percidae,T,T,Yes,2024
Leslie,Noturus stigmosus,Northern Madtom,Actinopterygii,Siluriformes,Ictaluridae,N,S,Yes,1986
Leslie,Cryptobranchus alleganiensis alleganiensis,Eastern Hellbender,Amphibia,Caudata,Cryptobranchidae,PE,S,Yes,2020
Leslie,Plethodon pauleyi,Yellow-spotted Woodland Salamander,Amphibia,Caudata,Plethodontidae,N,E,Yes,2025
Leslie,Corvus corax,Common Raven,Aves,Passeriformes,Corvidae,N,T,Yes,2011
Leslie,Vermivora chrysoptera,Golden-winged Warbler,Aves,Passeriformes,Parulidae,N,E,Yes,2003
Leslie,Nycticorax nycticorax,Black-crowned Night-heron,Aves,Pelecaniformes,Ardeidae,N,T,Yes,1938
Leslie,Epioblasma triquetra,Snuffbox,Bivalvia,Unionoida,Unionidae,E,E,Yes,1996
Leslie,Lampsilis ovata,Pocketbook,Bivalvia,Unionoida,Unionidae,N,E,Yes,1973
Leslie,Leaunio lienosus,Little Spectaclecase,Bivalvia,Unionoida,Unionidae,N,T,Yes,1996
Leslie,Obovaria subrotunda,Round Hickorynut,Bivalvia,Unionoida,Unionidae,T,T,Yes,1983
Leslie,Simpsonaias ambigua,Salamander Mussel,Bivalvia,Unionoida,Unionidae,N,T,Yes,1996
Leslie,Cambarus guenteri,Redbird Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2014
Leslie,Cambarus hazardi,Brawny Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2008
Leslie,Cambarus jezerinaci,Spiny Scale Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2024
Leslie,Cambarus parvoculus,Mountain Midget Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2000
Leslie,Cambarus taylori,Cutshin Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2024
Leslie,Spilogale putorius,Eastern Spotted Skunk,Mammalia,Carnivora,Mephitidae,N,S,Yes,1983
Leslie,Corynorhinus rafinesquii,Rafinesque's Big-eared Bat,Mammalia,Chiroptera,Vespertilionidae,N,S,Yes,2022
Leslie,Myotis grisescens,Gray Myotis,Mammalia,Chiroptera,Vespertilionidae,E,T,Yes,2022
Leslie,Myotis leibii,Eastern Small-footed Myotis,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2022
Leslie,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2022
Leslie,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2014
Leslie,Myotis sodalis,Indiana Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2012
Leslie,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2022
Leslie,Sorex cinereus,Cinereus Shrew,Mammalia,Eulipotyphla,Soricidae,N,S,Yes,1992
Leslie,Ichthyomyzon fossor,Northern Brook Lamprey,Petromyzontida,Petromyzontiformes,Petromyzontidae,N,T,Yes,1986
Leslie,Lethenteron appendix,American Brook Lamprey,Petromyzontida,Petromyzontiformes,Petromyzontidae,N,T,Yes,2019
Leslie,Plestiodon anthracinus,Coal Skink,Reptilia,Squamata,Scincidae,N,E,Yes,2000
Letcher,Chrosomus cumberlandensis,Blackside Dace,Actinopterygii,Cypriniformes,Leuciscidae,T,T,Yes,2025
Letcher,Etheostoma sagitta,Cumberland Arrow Darter,Actinopterygii,Perciformes,Percidae,N,S,Yes,2006
Letcher,Etheostoma spilotum,Kentucky Arrow Darter,Actinopterygii,Perciformes,Percidae,T,T,Yes,1986
Letcher,Cryptobranchus alleganiensis alleganiensis,Eastern Hellbender,Amphibia,Caudata,Cryptobranchidae,PE,S,Yes,2020
Letcher,Plethodon pauleyi,Yellow-spotted Woodland Salamander,Amphibia,Caudata,Plethodontidae,N,E,Yes,2026
Letcher,Accipiter striatus,Sharp-shinned Hawk,Aves,Accipitriformes,Accipitridae,N,S,Yes,2011
Letcher,Circus hudsonius,Northern Harrier,Aves,Accipitriformes,Accipitridae,N,T,Yes,2017
Letcher,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2011
Letcher,Pandion haliaetus,Osprey,Aves,Accipitriformes,Pandionidae,N,S,Yes,2011
Letcher,Lophodytes cucullatus,Hooded Merganser,Aves,Anseriformes,Anatidae,N,T,Yes,2009
Letcher,Falco peregrinus,Peregrine Falcon,Aves,Falconiformes,Falconidae,N,E,Yes,2011
Letcher,Corvus corax,Common Raven,Aves,Passeriformes,Corvidae,N,T,Yes,2017
Letcher,Setophaga fusca,Blackburnian Warbler,Aves,Passeriformes,Parulidae,N,T,No,2000
Letcher,Vermivora chrysoptera,Golden-winged Warbler,Aves,Passeriformes,Parulidae,N,E,Yes,1996
Letcher,Ardea alba,Great Egret,Aves,Pelecaniformes,Ardeidae,N,T,Yes,2009
Letcher,Podilymbus podiceps,Pied-billed Grebe,Aves,Podicipediformes,Podicipedidae,N,E,Yes,2014
Letcher,Tyto furcata,American Barn Owl,Aves,Strigiformes,Tytonidae,N,S,Yes,2009
Letcher,Cambarus buntingi,Longclaw Crayfish,Malacostraca,Decapoda,Cambaridae,N,T,Yes,2011
Letcher,Cambarus hazardi,Brawny Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2014
Letcher,Cambarus parvoculus,Mountain Midget Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2010
Letcher,Spilogale putorius,Eastern Spotted Skunk,Mammalia,Carnivora,Mephitidae,N,S,Yes,2023
Letcher,Mustela nivalis,Least Weasel,Mammalia,Carnivora,Mustelidae,N,S,Yes,1976
Letcher,Corynorhinus rafinesquii,Rafinesque's Big-eared Bat,Mammalia,Chiroptera,Vespertilionidae,N,S,Yes,1992
Letcher,Myotis grisescens,Gray Myotis,Mammalia,Chiroptera,Vespertilionidae,E,T,Yes,2005
Letcher,Myotis leibii,Eastern Small-footed Myotis,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2026
Letcher,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2026
Letcher,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2013
Letcher,Myotis sodalis,Indiana Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2026
Letcher,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2026
Letcher,Sorex cinereus,Cinereus Shrew,Mammalia,Eulipotyphla,Soricidae,N,S,Yes,2000
Letcher,Sorex dispar blitchi,Long-tailed Shrew,Mammalia,Eulipotyphla,Soricidae,N,E,Yes,1997
Letcher,Myodes gapperi maurus,Kentucky Red-backed Vole,Mammalia,Rodentia,Cricetidae,N,S,Yes,2000
Letcher,Pituophis melanoleucus,Eastern Pinesnake,Reptilia,Squamata,Colubridae,N,E,Yes,1970
Lewis,Acipenser fulvescens,Lake Sturgeon,Actinopterygii,Acipenseriformes,Acipenseridae,N,E,Yes,2000
Lewis,Ictiobus niger,Black Buffalo,Actinopterygii,Cypriniformes,Catostomidae,N,S,Yes,2023
Lewis,Percina macrocephala,Longhead Darter,Actinopterygii,Perciformes,Percidae,N,E,Yes,2008
Lewis,Percopsis omiscomaycus,Trout-Perch,Actinopterygii,Percopsiformes,Percopsidae,N,S,Yes,2017
Lewis,Lithobates pipiens,Northern Leopard Frog,Amphibia,Anura,Ranidae,N,S,Yes,2013
Lewis,Cryptobranchus alleganiensis alleganiensis,Eastern Hellbender,Amphibia,Caudata,Cryptobranchidae,PE,S,Yes,2020
Lewis,Accipiter striatus,Sharp-shinned Hawk,Aves,Accipitriformes,Accipitridae,N,S,Yes,1996
Lewis,Circus hudsonius,Northern Harrier,Aves,Accipitriformes,Accipitridae,N,T,Yes,2003
Lewis,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2025
Lewis,Pheucticus ludovicianus,Rose-breasted Grosbeak,Aves,Passeriformes,Cardinalidae,N,S,No,1996
Lewis,Riparia riparia,Bank Swallow,Aves,Passeriformes,Hirundinidae,N,S,Yes,2011
Lewis,Centronyx henslowii,Henslow's Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,1996
Lewis,Chondestes grammacus,Lark Sparrow,Aves,Passeriformes,Passerellidae,N,S,No,1996
Lewis,Passerculus sandwichensis,Savannah Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2012
Lewis,Thryomanes bewickii,Bewick's Wren,Aves,Passeriformes,Troglodytidae,N,H,Yes,1999
Lewis,Botaurus lentiginosus,American Bittern,Aves,Pelecaniformes,Ardeidae,N,H,Yes,2009
Lewis,Nycticorax nycticorax,Black-crowned Night-heron,Aves,Pelecaniformes,Ardeidae,N,T,Yes,1996
Lewis,Tyto furcata,American Barn Owl,Aves,Strigiformes,Tytonidae,N,S,Yes,2007
Lewis,Cyprogenia stegaria,Fanshell,Bivalvia,Unionoida,Unionidae,E,E,Yes,1986
Lewis,Elliptio crassidens,Elephantear,Bivalvia,Unionoida,Unionidae,N,S,Yes,2019
Lewis,Epioblasma obliquata,Catspaw,Bivalvia,Unionoida,Unionidae,E,E,Yes,1986
Lewis,Epioblasma triquetra,Snuffbox,Bivalvia,Unionoida,Unionidae,E,E,Yes,2007
Lewis,Fusconaia subrotunda,Longsolid,Bivalvia,Unionoida,Unionidae,T,T,Yes,1986
Lewis,Lampsilis abrupta,Pink Mucket,Bivalvia,Unionoida,Unionidae,E,E,Yes,1986
Lewis,Lampsilis ovata,Pocketbook,Bivalvia,Unionoida,Unionidae,N,E,Yes,2019
Lewis,Lasmigona compressa,Creek Heelsplitter,Bivalvia,Unionoida,Unionidae,N,E,Yes,1987
Lewis,Leaunio lienosus,Little Spectaclecase,Bivalvia,Unionoida,Unionidae,N,T,Yes,2024
Lewis,Ligumia recta,Black Sandshell,Bivalvia,Unionoida,Unionidae,N,S,Yes,2019
Lewis,Obovaria retusa,Ring Pink,Bivalvia,Unionoida,Unionidae,E,E,Yes,1986
Lewis,Obovaria subrotunda,Round Hickorynut,Bivalvia,Unionoida,Unionidae,T,T,Yes,1986
Lewis,Plethobasus cyphyus,Sheepnose,Bivalvia,Unionoida,Unionidae,E,E,Yes,2019
Lewis,Pleurobema plenum,Rough Pigtoe,Bivalvia,Unionoida,Unionidae,E,E,Yes,1986
Lewis,Pleurobema rubrum,Pyramid Pigtoe,Bivalvia,Unionoida,Unionidae,PT,E,Yes,1986
Lewis,Simpsonaias ambigua,Salamander Mussel,Bivalvia,Unionoida,Unionidae,N,T,Yes,2007
Lewis,Cambarus adustus,Dusky Mudbug,Malacostraca,Decapoda,Cambaridae,N,E,Yes,2015
Lewis,Cambarus hazardi,Brawny Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2005
Lewis,Faxonius sanbornii,Sanborn's Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,No,2006
Lewis,Mustela nivalis,Least Weasel,Mammalia,Carnivora,Mustelidae,N,S,Yes,1992
Lewis,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,1985
Lewis,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,1986
Lewis,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,1986
Lincoln,Etheostoma nebra,Buck Darter,Actinopterygii,Perciformes,Percidae,N,E,Yes,1997
Lincoln,Lithobates pipiens,Northern Leopard Frog,Amphibia,Anura,Ranidae,N,S,Yes,2014
Lincoln,Cryptobranchus alleganiensis alleganiensis,Eastern Hellbender,Amphibia,Caudata,Cryptobranchidae,PE,S,Yes,2025
Lincoln,Accipiter striatus,Sharp-shinned Hawk,Aves,Accipitriformes,Accipitridae,N,S,Yes,2013
Lincoln,Circus hudsonius,Northern Harrier,Aves,Accipitriformes,Accipitridae,N,T,Yes,2015
Lincoln,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2022
Lincoln,Pandion haliaetus,Osprey,Aves,Accipitriformes,Pandionidae,N,S,Yes,2018
Lincoln,Lophodytes cucullatus,Hooded Merganser,Aves,Anseriformes,Anatidae,N,T,Yes,2016
Lincoln,Actitis macularius,Spotted Sandpiper,Aves,Charadriiformes,Scolopacidae,N,E,Yes,2014
Lincoln,Lanius ludovicianus,Loggerhead Shrike,Aves,Passeriformes,Laniidae,N,S,Yes,2013
Lincoln,Centronyx henslowii,Henslow's Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2016
Lincoln,Passerculus sandwichensis,Savannah Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2013
Lincoln,Ardea alba,Great Egret,Aves,Pelecaniformes,Ardeidae,N,T,Yes,1998
Lincoln,Nycticorax nycticorax,Black-crowned Night-heron,Aves,Pelecaniformes,Ardeidae,N,T,Yes,2014
Lincoln,Podilymbus podiceps,Pied-billed Grebe,Aves,Podicipediformes,Podicipedidae,N,E,Yes,2014
Lincoln,Tyto furcata,American Barn Owl,Aves,Strigiformes,Tytonidae,N,S,Yes,2022
Lincoln,Actinonaias pectorosa,Pheasantshell,Bivalvia,Unionoida,Unionidae,N,S,Yes,1968
Lincoln,Alasmidonta viridis,Slippershell Mussel,Bivalvia,Unionoida,Unionidae,N,S,Yes,2024
Lincoln,Cambarunio taeniatus,Painted Creekshell,Bivalvia,Unionoida,Unionidae,N,S,Yes,1998
Lincoln,Lampsilis ovata,Pocketbook,Bivalvia,Unionoida,Unionidae,N,E,Yes,1984
Lincoln,Leaunio lienosus,Little Spectaclecase,Bivalvia,Unionoida,Unionidae,N,T,Yes,1998
Lincoln,Obovaria subrotunda,Round Hickorynut,Bivalvia,Unionoida,Unionidae,T,T,Yes,1984
Lincoln,Simpsonaias ambigua,Salamander Mussel,Bivalvia,Unionoida,Unionidae,N,T,Yes,1983
Lincoln,Toxolasma lividum,Purple Lilliput,Bivalvia,Unionoida,Unionidae,N,E,Yes,1984
Lincoln,Venustaconcha troostensis,Cumberland Bean,Bivalvia,Unionoida,Unionidae,E,E,Yes,1984
Lincoln,Cambarus deweesae,Valley Flame Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2022
Lincoln,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2006
Livingston,Acipenser fulvescens,Lake Sturgeon,Actinopterygii,Acipenseriformes,Acipenseridae,N,E,Yes,2023
Livingston,Menidia audens,Mississippi Silverside,Actinopterygii,Atheriniformes,Atherinopsidae,N,T,No,2023
Livingston,Erimyzon sucetta,Lake Chubsucker,Actinopterygii,Cypriniformes,Catostomidae,N,T,Yes,1957
Livingston,Ictiobus niger,Black Buffalo,Actinopterygii,Cypriniformes,Catostomidae,N,S,Yes,2023
Livingston,Campostoma pullum,Finescale Stoneroller,Actinopterygii,Cypriniformes,Leuciscidae,N,S,No,2022
Livingston,Esox niger,Chain Pickerel,Actinopterygii,Esociformes,Esocidae,N,S,Yes,1987
Livingston,Lota lota,Burbot,Actinopterygii,Gadiformes,Gadidae,N,S,Yes,2002
Livingston,Atractosteus spatula,Alligator Gar,Actinopterygii,Lepisosteiformes,Lepisosteidae,N,E,Yes,1986
Livingston,Etheostoma proeliare,Cypress Darter,Actinopterygii,Perciformes,Percidae,N,T,Yes,2007
Livingston,Lithobates areolatus circulosus,Northern Crawfish Frog,Amphibia,Anura,Ranidae,N,S,Yes,2019
Livingston,Cryptobranchus alleganiensis alleganiensis,Eastern Hellbender,Amphibia,Caudata,Cryptobranchidae,PE,S,Yes,1970
Livingston,Circus hudsonius,Northern Harrier,Aves,Accipitriformes,Accipitridae,N,T,Yes,1949
Livingston,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2023
Livingston,Ictinia mississippiensis,Mississippi Kite,Aves,Accipitriformes,Accipitridae,N,S,No,2005
Livingston,Pandion haliaetus,Osprey,Aves,Accipitriformes,Pandionidae,N,S,Yes,2017
Livingston,Lophodytes cucullatus,Hooded Merganser,Aves,Anseriformes,Anatidae,N,T,Yes,2014
Livingston,Spatula clypeata,Northern Shoveler,Aves,Anseriformes,Anatidae,N,E,No,2007
Livingston,Spatula discors,Blue-winged Teal,Aves,Anseriformes,Anatidae,N,T,No,2000
Livingston,Sternula antillarum athalassos,Interior Least Tern,Aves,Charadriiformes,Laridae,N,E,Yes,2014
Livingston,Actitis macularius,Spotted Sandpiper,Aves,Charadriiformes,Scolopacidae,N,E,Yes,2011
Livingston,Falco peregrinus,Peregrine Falcon,Aves,Falconiformes,Falconidae,N,E,Yes,2023
Livingston,Fulica americana,American Coot,Aves,Gruiformes,Rallidae,N,E,No,2008
Livingston,Certhia americana,Brown Creeper,Aves,Passeriformes,Certhiidae,N,T,No,1949
Livingston,Corvus ossifragus,Fish Crow,Aves,Passeriformes,Corvidae,N,S,No,2007
Livingston,Riparia riparia,Bank Swallow,Aves,Passeriformes,Hirundinidae,N,S,Yes,2007
Livingston,Dolichonyx oryzivorus,Bobolink,Aves,Passeriformes,Icteridae,N,S,Yes,2011
Livingston,Lanius ludovicianus,Loggerhead Shrike,Aves,Passeriformes,Laniidae,N,S,Yes,2009
Livingston,Centronyx henslowii,Henslow's Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2019
Livingston,Chondestes grammacus,Lark Sparrow,Aves,Passeriformes,Passerellidae,N,S,No,2000
Livingston,Junco hyemalis,Dark-eyed Junco,Aves,Passeriformes,Passerellidae,N,S,No,1949
Livingston,Passerculus sandwichensis,Savannah Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2011
Livingston,Cistothorus stellaris,Sedge Wren,Aves,Passeriformes,Troglodytidae,N,S,Yes,2003
Livingston,Empidonax minimus,Least Flycatcher,Aves,Passeriformes,Tyrannidae,N,E,Yes,2003
Livingston,Vireo bellii,Bell's Vireo,Aves,Passeriformes,Vireonidae,N,S,Yes,2011
Livingston,Ardea alba,Great Egret,Aves,Pelecaniformes,Ardeidae,N,T,Yes,2013
Livingston,Botaurus lentiginosus,American Bittern,Aves,Pelecaniformes,Ardeidae,N,H,Yes,2001
Livingston,Bubulcus ibis,Cattle Egret,Aves,Pelecaniformes,Ardeidae,N,S,No,2011
Livingston,Egretta thula,Snowy Egret,Aves,Pelecaniformes,Ardeidae,N,E,No,2008
Livingston,Nyctanassa violacea,Yellow-crowned Night-heron,Aves,Pelecaniformes,Ardeidae,N,T,Yes,1998
Livingston,Nycticorax nycticorax,Black-crowned Night-heron,Aves,Pelecaniformes,Ardeidae,N,T,Yes,2013
Livingston,Podilymbus podiceps,Pied-billed Grebe,Aves,Podicipediformes,Podicipedidae,N,E,Yes,2014
Livingston,Asio flammeus,Short-eared Owl,Aves,Strigiformes,Strigidae,N,E,Yes,1949
Livingston,Tyto furcata,American Barn Owl,Aves,Strigiformes,Tytonidae,N,S,Yes,2022
Livingston,Phalacrocorax auritus,Double-crested Cormorant,Aves,Suliformes,Phalacrocoracidae,N,S,No,2003
Livingston,Cumberlandia monodonta,Spectaclecase,Bivalvia,Unionoida,Margaritiferidae,E,E,Yes,2008
Livingston,Cyprogenia stegaria,Fanshell,Bivalvia,Unionoida,Unionidae,E,E,Yes,2025
Livingston,Elliptio crassidens,Elephantear,Bivalvia,Unionoida,Unionidae,N,S,Yes,2023
Livingston,Fusconaia subrotunda,Longsolid,Bivalvia,Unionoida,Unionidae,T,T,Yes,2003
Livingston,Lampsilis abrupta,Pink Mucket,Bivalvia,Unionoida,Unionidae,E,E,Yes,2025
Livingston,Lampsilis ovata,Pocketbook,Bivalvia,Unionoida,Unionidae,N,E,Yes,2025
Livingston,Ligumia recta,Black Sandshell,Bivalvia,Unionoida,Unionidae,N,S,Yes,2025
Livingston,Obovaria retusa,Ring Pink,Bivalvia,Unionoida,Unionidae,E,E,Yes,1985
Livingston,Plethobasus cooperianus,Orangefoot Pimpleback,Bivalvia,Unionoida,Unionidae,E,E,Yes,2025
Livingston,Plethobasus cyphyus,Sheepnose,Bivalvia,Unionoida,Unionidae,E,E,Yes,2025
Livingston,Pleurobema clava,Clubshell,Bivalvia,Unionoida,Unionidae,E,E,Yes,1986
Livingston,Pleurobema rubrum,Pyramid Pigtoe,Bivalvia,Unionoida,Unionidae,PT,E,Yes,2024
Livingston,Potamilus capax,Fat Pocketbook,Bivalvia,Unionoida,Unionidae,E,T,Yes,2025
Livingston,Potamilus purpuratus,Bleufer,Bivalvia,Unionoida,Unionidae,N,E,Yes,2021
Livingston,Simpsonaias ambigua,Salamander Mussel,Bivalvia,Unionoida,Unionidae,N,T,Yes,1985
Livingston,Theliderma cylindrica,Rabbitsfoot,Bivalvia,Unionoida,Unionidae,T,E,Yes,2025
Livingston,Macrochelys temminckii,Alligator Snapping Turtle,Chelonia,Testudines,Chelydridae,PT,E,Yes,2020
Livingston,Faxonius kentuckiensis,Kentucky Crayfish,Malacostraca,Decapoda,Cambaridae,N,T,Yes,2001
Livingston,Faxonius margorectus,Livingston Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2025
Livingston,Lacunicambarus chimera,Crawzilla Crawdad,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2025
Livingston,Procambarus viaeviridis,Vernal Crayfish,Malacostraca,Decapoda,Cambaridae,N,T,Yes,2005
Livingston,Myotis austroriparius,Southeastern Myotis,Mammalia,Chiroptera,Vespertilionidae,N,S,Yes,2012
Livingston,Myotis grisescens,Gray Myotis,Mammalia,Chiroptera,Vespertilionidae,E,T,Yes,2024
Livingston,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2002
Livingston,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2012
Livingston,Myotis sodalis,Indiana Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2024
Livingston,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2014
Livingston,Ichthyomyzon castaneus,Chestnut Lamprey,Petromyzontida,Petromyzontiformes,Petromyzontidae,N,S,Yes,2022
Livingston,Farancia abacura reinwardtii,Western Mudsnake,Reptilia,Squamata,Colubridae,N,S,Yes,1963
Livingston,Nerodia erythrogaster neglecta,Copperbelly Watersnake,Reptilia,Squamata,Colubridae,T,T,Yes,2003
Livingston,Tantilla coronata,Southeastern Crowned Snake,Reptilia,Squamata,Colubridae,N,T,Yes,1963
Livingston,Aspidoscelis sexlineatus,Six-lined Racerunner,Reptilia,Squamata,Teiidae,N,S,Yes,1978
Logan,Lepomis miniatus,Redspotted Sunfish,Actinopterygii,Centrarchiformes,Centrarchidae,N,T,Yes,2012
Logan,Ictiobus niger,Black Buffalo,Actinopterygii,Cypriniformes,Catostomidae,N,S,Yes,2015
Logan,Erimystax insignis,Blotched Chub,Actinopterygii,Cypriniformes,Leuciscidae,N,E,Yes,2022
Logan,Hybopsis amnis,Pallid Shiner,Actinopterygii,Cypriniformes,Leuciscidae,N,E,Yes,1986
Logan,Allohistium maydeni,Redlips Darter,Actinopterygii,Perciformes,Percidae,N,S,Yes,1986
Logan,Nothonotus maculatus,Spotted Darter,Actinopterygii,Perciformes,Percidae,N,T,Yes,2019
Logan,Nothonotus microlepidus,Smallscale Darter,Actinopterygii,Perciformes,Percidae,N,E,Yes,2022
Logan,Noturus exilis,Slender Madtom,Actinopterygii,Siluriformes,Ictaluridae,N,E,Yes,2024
Logan,Circus hudsonius,Northern Harrier,Aves,Accipitriformes,Accipitridae,N,T,Yes,2014
Logan,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2013
Logan,Lophodytes cucullatus,Hooded Merganser,Aves,Anseriformes,Anatidae,N,T,Yes,2014
Logan,Spatula discors,Blue-winged Teal,Aves,Anseriformes,Anatidae,N,T,No,2008
Logan,Actitis macularius,Spotted Sandpiper,Aves,Charadriiformes,Scolopacidae,N,E,Yes,2013
Logan,Falco peregrinus,Peregrine Falcon,Aves,Falconiformes,Falconidae,N,E,Yes,2008
Logan,Riparia riparia,Bank Swallow,Aves,Passeriformes,Hirundinidae,N,S,Yes,2013
Logan,Dolichonyx oryzivorus,Bobolink,Aves,Passeriformes,Icteridae,N,S,Yes,2014
Logan,Lanius ludovicianus,Loggerhead Shrike,Aves,Passeriformes,Laniidae,N,S,Yes,2016
Logan,Vermivora chrysoptera,Golden-winged Warbler,Aves,Passeriformes,Parulidae,N,E,Yes,1949
Logan,Centronyx henslowii,Henslow's Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2013
Logan,Passerculus sandwichensis,Savannah Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2014
Logan,Thryomanes bewickii,Bewick's Wren,Aves,Passeriformes,Troglodytidae,N,H,Yes,2000
Logan,Vireo bellii,Bell's Vireo,Aves,Passeriformes,Vireonidae,N,S,Yes,2015
Logan,Ardea alba,Great Egret,Aves,Pelecaniformes,Ardeidae,N,T,Yes,2012
Logan,Bubulcus ibis,Cattle Egret,Aves,Pelecaniformes,Ardeidae,N,S,No,2014
Logan,Podilymbus podiceps,Pied-billed Grebe,Aves,Podicipediformes,Podicipedidae,N,E,Yes,2014
Logan,Asio flammeus,Short-eared Owl,Aves,Strigiformes,Strigidae,N,E,Yes,2014
Logan,Tyto furcata,American Barn Owl,Aves,Strigiformes,Tytonidae,N,S,Yes,2022
Logan,Actinonaias pectorosa,Pheasantshell,Bivalvia,Unionoida,Unionidae,N,S,Yes,1981
Logan,Alasmidonta marginata,Elktoe,Bivalvia,Unionoida,Unionidae,N,T,Yes,1988
